datetime,location_id,parameter_id,parameter_value
2014-10-01,sha,15,1150877
2014-10-02,sha,15,1146349
2014-10-03,sha,15,1143492
2014-10-04,sha,15,1139588
2014-10-05,sha,15,1134855
2014-10-06,sha,15,1134382
2014-10-07,sha,15,1135328
2014-10-08,sha,15,1133672
2014-10-09,sha,15,1132371
2014-10-10,sha,15,1127905
2014-10-11,sha,15,1123912
2014-10-12,sha,15,1120505
2014-10-13,sha,15,1117940
2014-10-14,sha,15,1117823
2014-10-15,sha,15,1116191
2014-10-16,sha,15,1116657
2014-10-17,sha,15,1115724
2014-10-18,sha,15,1113976
2014-10-19,sha,15,1111760
2014-10-20,sha,15,1111411
2014-10-21,sha,15,1111177
2014-10-22,sha,15,1109079
2014-10-23,sha,15,1105951
2014-10-24,sha,15,1109662
2014-10-25,sha,15,1118289
2014-10-26,sha,15,1115724
2014-10-27,sha,15,1113159
2014-10-28,sha,15,1109778
2014-10-29,sha,15,1108962
2014-10-30,sha,15,1110128
2014-10-31,sha,15,1108846
2014-11-01,sha,15,1110361
2014-11-02,sha,15,1111294
2014-11-03,sha,15,1109079
2014-11-04,sha,15,1105604
2014-11-05,sha,15,1102711
2014-11-06,sha,15,1099239
2014-11-07,sha,15,1094744
2014-11-08,sha,15,1090723
2014-11-09,sha,15,1086357
2014-11-10,sha,15,1082247
2014-11-11,sha,15,1078941
2014-11-12,sha,15,1074608
2014-11-13,sha,15,1072342
2014-11-14,sha,15,1067361
2014-11-15,sha,15,1064305
2014-11-16,sha,15,1059352
2014-11-17,sha,15,1054184
2014-11-18,sha,15,1052499
2014-11-19,sha,15,1052387
2014-11-20,sha,15,1054297
2014-11-21,sha,15,1052612
2014-11-22,sha,15,1054184
2014-11-23,sha,15,1053061
2014-11-24,sha,15,1051825
2014-11-25,sha,15,1050933
2014-11-26,sha,15,1048034
2014-11-27,sha,15,1046696
2014-11-28,sha,15,1046807
2014-11-29,sha,15,1046027
2014-11-30,sha,15,1047922
2014-12-01,sha,15,1049149
2014-12-02,sha,15,1049372
2014-12-03,sha,15,1055870
2014-12-04,sha,15,1067701
2014-12-05,sha,15,1081677
2014-12-06,sha,15,1110478
2014-12-07,sha,15,1124382
2014-12-08,sha,15,1137340
2014-12-09,sha,15,1149090
2014-12-10,sha,15,1170769
2014-12-11,sha,15,1302160
2014-12-12,sha,15,1367443
2014-12-13,sha,15,1400864
2014-12-14,sha,15,1426564
2014-12-15,sha,15,1444862
2014-12-16,sha,15,1463175
2014-12-17,sha,15,1494904
2014-12-18,sha,15,1531010
2014-12-19,sha,15,1588727
2014-12-20,sha,15,1644771
2014-12-21,sha,15,1691521
2014-12-22,sha,15,1722846
2014-12-23,sha,15,1749669
2014-12-24,sha,15,1772207
2014-12-25,sha,15,1793176
2014-12-26,sha,15,1808861
2014-12-27,sha,15,1824319
2014-12-28,sha,15,1838245
2014-12-29,sha,15,1849144
2014-12-30,sha,15,1858939
2014-12-31,sha,15,1867305
2015-01-01,sha,15,1876339
2015-01-02,sha,15,1885752
2015-01-03,sha,15,1891534
2015-01-04,sha,15,1898337
2015-01-05,sha,15,1903325
2015-01-06,sha,15,1906982
2015-01-07,sha,15,1911312
2015-01-08,sha,15,1915828
2015-01-09,sha,15,1919340
2015-01-10,sha,15,1924191
2015-01-11,sha,15,1927877
2015-01-12,sha,15,1932589
2015-01-13,sha,15,1931747
2015-01-14,sha,15,1932589
2015-01-15,sha,15,1935618
2015-01-16,sha,15,1939657
2015-01-17,sha,15,1945220
2015-01-18,sha,15,1949283
2015-01-19,sha,15,1950468
2015-01-20,sha,15,1956902
2015-01-21,sha,15,1961649
2015-01-22,sha,15,1968462
2015-01-23,sha,15,1972209
2015-01-24,sha,15,1974423
2015-01-25,sha,15,1980572
2015-01-26,sha,15,1988113
2015-01-27,sha,15,1989141
2015-01-28,sha,15,1994282
2015-01-29,sha,15,2003761
2015-01-30,sha,15,2003072
2015-01-31,sha,15,2000830
2015-02-01,sha,15,2003761
2015-02-02,sha,15,2008589
2015-02-03,sha,15,2009796
2015-02-04,sha,15,2019668
2015-02-05,sha,15,2027300
2015-02-06,sha,15,2070782
2015-02-07,sha,15,2153850
2015-02-08,sha,15,2220757
2015-02-09,sha,15,2312505
2015-02-10,sha,15,2365605
2015-02-11,sha,15,2404329
2015-02-12,sha,15,2434797
2015-02-13,sha,15,2459405
2015-02-14,sha,15,2476622
2015-02-15,sha,15,2492935
2015-02-16,sha,15,2505726
2015-02-17,sha,15,2519956
2015-02-18,sha,15,2535448
2015-02-19,sha,15,2546018
2015-02-20,sha,15,2557594
2015-02-21,sha,15,2569535
2015-02-22,sha,15,2578266
2015-02-23,sha,15,2589105
2015-02-24,sha,15,2594423
2015-02-25,sha,15,2598321
2015-02-26,sha,15,2602228
2015-02-27,sha,15,2606546
2015-02-28,sha,15,2612715
2015-03-01,sha,15,2621171
2015-03-02,sha,15,2625306
2015-03-03,sha,15,2626547
2015-03-04,sha,15,2629028
2015-03-05,sha,15,2630889
2015-03-06,sha,15,2633577
2015-03-07,sha,15,2634818
2015-03-08,sha,15,2638754
2015-03-09,sha,15,2640833
2015-03-10,sha,15,2644368
2015-03-11,sha,15,2647486
2015-03-12,sha,15,2649565
2015-03-13,sha,15,2651852
2015-03-14,sha,15,2654763
2015-03-15,sha,15,2656842
2015-03-16,sha,15,2662479
2015-03-17,sha,15,2661434
2015-03-18,sha,15,2662061
2015-03-19,sha,15,2665197
2015-03-20,sha,15,2666660
2015-03-21,sha,15,2665824
2015-03-22,sha,15,2667287
2015-03-23,sha,15,2668123
2015-03-24,sha,15,2668751
2015-03-25,sha,15,2671886
2015-03-26,sha,15,2674395
2015-03-27,sha,15,2676904
2015-03-28,sha,15,2678576
2015-03-29,sha,15,2683198
2015-03-30,sha,15,2686561
2015-03-31,sha,15,2689083
2015-04-01,sha,15,2689714
2015-04-02,sha,15,2690344
2015-04-03,sha,15,2693707
2015-04-04,sha,15,2694758
2015-04-05,sha,15,2697281
2015-04-06,sha,15,2699593
2015-04-07,sha,15,2704240
2015-04-08,sha,15,2705719
2015-04-09,sha,15,2710157
2015-04-10,sha,15,2712904
2015-04-11,sha,15,2713749
2015-04-12,sha,15,2716919
2015-04-13,sha,15,2717553
2015-04-14,sha,15,2720301
2015-04-15,sha,15,2721996
2015-04-16,sha,15,2721996
2015-04-17,sha,15,2720723
2015-04-18,sha,15,2719033
2015-04-19,sha,15,2718821
2015-04-20,sha,15,2718399
2015-04-21,sha,15,2716074
2015-04-22,sha,15,2713538
2015-04-23,sha,15,2709100
2015-04-24,sha,15,2703817
2015-04-25,sha,15,2697491
2015-04-26,sha,15,2688453
2015-04-27,sha,15,2683198
2015-04-28,sha,15,2676485
2015-04-29,sha,15,2668960
2015-04-30,sha,15,2662479
2015-05-01,sha,15,2654555
2015-05-02,sha,15,2647070
2015-05-03,sha,15,2638339
2015-05-04,sha,15,2631509
2015-05-05,sha,15,2621998
2015-05-06,sha,15,2613332
2015-05-07,sha,15,2607369
2015-05-08,sha,15,2598527
2015-05-09,sha,15,2589514
2015-05-10,sha,15,2580925
2015-05-11,sha,15,2572571
2015-05-12,sha,15,2565285
2015-05-13,sha,15,2556987
2015-05-14,sha,15,2545611
2015-05-15,sha,15,2540123
2015-05-16,sha,15,2533030
2015-05-17,sha,15,2525387
2015-05-18,sha,15,2516537
2015-05-19,sha,15,2506126
2015-05-20,sha,15,2501125
2015-05-21,sha,15,2492736
2015-05-22,sha,15,2484182
2015-05-23,sha,15,2473449
2015-05-24,sha,15,2463559
2015-05-25,sha,15,2454661
2015-05-26,sha,15,2446595
2015-05-27,sha,15,2438727
2015-05-28,sha,15,2429320
2015-05-29,sha,15,2421887
2015-05-30,sha,15,2413097
2015-05-31,sha,15,2404134
2015-06-01,sha,15,2397120
2015-06-02,sha,15,2390530
2015-06-03,sha,15,2383362
2015-06-04,sha,15,2378325
2015-06-05,sha,15,2371577
2015-06-06,sha,15,2365605
2015-06-07,sha,15,2359441
2015-06-08,sha,15,2353878
2015-06-09,sha,15,2346983
2015-06-10,sha,15,2339322
2015-06-11,sha,15,2332271
2015-06-12,sha,15,2325414
2015-06-13,sha,15,2318185
2015-06-14,sha,15,2311558
2015-06-15,sha,15,2303416
2015-06-16,sha,15,2294551
2015-06-17,sha,15,2287961
2015-06-18,sha,15,2281374
2015-06-19,sha,15,2273137
2015-06-20,sha,15,2266210
2015-06-21,sha,15,2259119
2015-06-22,sha,15,2250929
2015-06-23,sha,15,2244415
2015-06-24,sha,15,2237567
2015-06-25,sha,15,2232570
2015-06-26,sha,15,2227388
2015-06-27,sha,15,2219469
2015-06-28,sha,15,2210636
2015-06-29,sha,15,2202570
2015-06-30,sha,15,2198180
2015-07-01,sha,15,2193789
2015-07-02,sha,15,2187944
2015-07-03,sha,15,2180305
2015-07-04,sha,15,2171938
2015-07-05,sha,15,2163434
2015-07-06,sha,15,2154574
2015-07-07,sha,15,2146296
2015-07-08,sha,15,2138386
2015-07-09,sha,15,2131576
2015-07-10,sha,15,2124069
2015-07-11,sha,15,2116390
2015-07-12,sha,15,2109282
2015-07-13,sha,15,2102353
2015-07-14,sha,15,2094917
2015-07-15,sha,15,2088558
2015-07-16,sha,15,2082022
2015-07-17,sha,15,2075699
2015-07-18,sha,15,2070080
2015-07-19,sha,15,2065339
2015-07-20,sha,15,2058525
2015-07-21,sha,15,2052764
2015-07-22,sha,15,2045084
2015-07-23,sha,15,2037756
2015-07-24,sha,15,2031126
2015-07-25,sha,15,2023657
2015-07-26,sha,15,2016026
2015-07-27,sha,15,2008416
2015-07-28,sha,15,2004796
2015-07-29,sha,15,1999623
2015-07-30,sha,15,1994796
2015-07-31,sha,15,1990340
2015-08-01,sha,15,1984514
2015-08-02,sha,15,1978687
2015-08-03,sha,15,1972549
2015-08-04,sha,15,1966418
2015-08-05,sha,15,1959103
2015-08-06,sha,15,1951315
2015-08-07,sha,15,1943023
2015-08-08,sha,15,1936291
2015-08-09,sha,15,1928886
2015-08-10,sha,15,1923187
2015-08-11,sha,15,1916831
2015-08-12,sha,15,1907814
2015-08-13,sha,15,1901829
2015-08-14,sha,15,1892855
2015-08-15,sha,15,1884926
2015-08-16,sha,15,1878813
2015-08-17,sha,15,1875518
2015-08-18,sha,15,1871083
2015-08-19,sha,15,1864842
2015-08-20,sha,15,1857959
2015-08-21,sha,15,1851103
2015-08-22,sha,15,1843759
2015-08-23,sha,15,1838407
2015-08-24,sha,15,1830460
2015-08-25,sha,15,1823997
2015-08-26,sha,15,1818515
2015-08-27,sha,15,1812389
2015-08-28,sha,15,1806458
2015-08-29,sha,15,1800209
2015-08-30,sha,15,1795246
2015-08-31,sha,15,1788558
2015-09-01,sha,15,1782826
2015-09-02,sha,15,1775846
2015-09-03,sha,15,1768251
2015-09-04,sha,15,1760363
2015-09-05,sha,15,1752343
2015-09-06,sha,15,1744036
2015-09-07,sha,15,1737004
2015-09-08,sha,15,1729368
2015-09-09,sha,15,1724554
2015-09-10,sha,15,1719119
2015-09-11,sha,15,1712437
2015-09-12,sha,15,1706065
2015-09-13,sha,15,1697852
2015-09-14,sha,15,1691057
2015-09-15,sha,15,1683048
2015-09-16,sha,15,1677216
2015-09-17,sha,15,1671078
2015-09-18,sha,15,1665589
2015-09-19,sha,15,1661472
2015-09-20,sha,15,1655072
2015-09-21,sha,15,1651133
2015-09-22,sha,15,1646437
2015-09-23,sha,15,1641741
2015-09-24,sha,15,1635261
2015-09-25,sha,15,1631047
2015-09-26,sha,15,1625930
2015-09-27,sha,15,1619795
2015-09-28,sha,15,1613664
2015-09-29,sha,15,1607849
2015-09-30,sha,15,1602500
2015-10-01,sha,15,1595075
2015-10-02,sha,15,1587841
2015-10-03,sha,15,1578263
2015-10-04,sha,15,1570638
2015-10-05,sha,15,1562450
2015-10-06,sha,15,1554727
2015-10-07,sha,15,1546456
2015-10-08,sha,15,1538785
2015-10-09,sha,15,1532879
2015-10-10,sha,15,1530147
2015-10-11,sha,15,1526983
2015-10-12,sha,15,1519099
2015-10-13,sha,15,1511814
2015-10-14,sha,15,1505548
2015-10-15,sha,15,1500439
2015-10-16,sha,15,1494054
2015-10-17,sha,15,1485174
2015-10-18,sha,15,1476879
2015-10-19,sha,15,1467636
2015-10-20,sha,15,1456358
2015-10-21,sha,15,1451357
2015-10-22,sha,15,1448179
2015-10-23,sha,15,1442790
2015-10-24,sha,15,1439888
2015-10-25,sha,15,1436722
2015-10-26,sha,15,1433016
2015-10-27,sha,15,1429172
2015-10-28,sha,15,1428212
2015-10-29,sha,15,1422587
2015-10-30,sha,15,1419023
2015-10-31,sha,15,1416282
2015-11-01,sha,15,1412856
2015-11-02,sha,15,1410257
2015-11-03,sha,15,1403451
2015-11-04,sha,15,1399639
2015-11-05,sha,15,1394486
2015-11-06,sha,15,1389213
2015-11-07,sha,15,1384751
2015-11-08,sha,15,1381926
2015-11-09,sha,15,1380180
2015-11-10,sha,15,1377897
2015-11-11,sha,15,1375614
2015-11-12,sha,15,1373465
2015-11-13,sha,15,1370914
2015-11-14,sha,15,1367310
2015-11-15,sha,15,1368110
2015-11-16,sha,15,1367577
2015-11-17,sha,15,1363709
2015-11-18,sha,15,1359975
2015-11-19,sha,15,1355452
2015-11-20,sha,15,1352803
2015-11-21,sha,15,1352273
2015-11-22,sha,15,1351081
2015-11-23,sha,15,1344856
2015-11-24,sha,15,1342350
2015-11-25,sha,15,1340246
2015-11-26,sha,15,1337088
2015-11-27,sha,15,1335115
2015-11-28,sha,15,1333405
2015-11-29,sha,15,1330513
2015-11-30,sha,15,1328945
2015-12-01,sha,15,1325026
2015-12-02,sha,15,1322936
2015-12-03,sha,15,1320977
2015-12-04,sha,15,1320454
2015-12-05,sha,15,1320062
2015-12-06,sha,15,1321499
2015-12-07,sha,15,1320193
2015-12-08,sha,15,1319017
2015-12-09,sha,15,1322936
2015-12-10,sha,15,1331826
2015-12-11,sha,15,1334326
2015-12-12,sha,15,1338667
2015-12-13,sha,15,1355982
2015-12-14,sha,15,1359841
2015-12-15,sha,15,1358374
2015-12-16,sha,15,1359708
2015-12-17,sha,15,1359441
2015-12-18,sha,15,1362509
2015-12-19,sha,15,1363442
2015-12-20,sha,15,1366910
2015-12-21,sha,15,1377494
2015-12-22,sha,15,1389078
2015-12-23,sha,15,1398142
2015-12-24,sha,15,1406446
2015-12-25,sha,15,1410938
2015-12-26,sha,15,1416693
2015-12-27,sha,15,1423821
2015-12-28,sha,15,1426839
2015-12-29,sha,15,1427800
2015-12-30,sha,15,1427113
2015-12-31,sha,15,1427251
2016-01-01,sha,15,1427937
2016-01-02,sha,15,1430957
2016-01-03,sha,15,1434800
2016-01-04,sha,15,1439888
2016-01-05,sha,15,1452048
2016-01-06,sha,15,1468056
2016-01-07,sha,15,1479820
2016-01-08,sha,15,1487852
2016-01-09,sha,15,1496323
2016-01-10,sha,15,1503277
2016-01-11,sha,15,1509671
2016-01-12,sha,15,1515385
2016-01-13,sha,15,1537049
2016-01-14,sha,15,1562012
2016-01-15,sha,15,1584446
2016-01-16,sha,15,1605620
2016-01-17,sha,15,1662692
2016-01-18,sha,15,1720827
2016-01-19,sha,15,1800690
2016-01-20,sha,15,1858775
2016-01-21,sha,15,1899501
2016-01-22,sha,15,1957579
2016-01-23,sha,15,2038279
2016-01-24,sha,15,2095094
2016-01-25,sha,15,2138566
2016-01-26,sha,15,2179395
2016-01-27,sha,15,2208060
2016-01-28,sha,15,2234421
2016-01-29,sha,15,2273137
2016-01-30,sha,15,2312505
2016-01-31,sha,15,2346025
2016-02-01,sha,15,2375622
2016-02-02,sha,15,2400433
2016-02-03,sha,15,2422083
2016-02-04,sha,15,2441481
2016-02-05,sha,15,2457229
2016-02-06,sha,15,2472064
2016-02-07,sha,15,2483585
2016-02-08,sha,15,2496524
2016-02-09,sha,15,2505326
2016-02-10,sha,15,2514928
2016-02-11,sha,15,2521766
2016-02-12,sha,15,2532024
2016-02-13,sha,15,2541139
2016-02-14,sha,15,2550286
2016-02-15,sha,15,2560225
2016-02-16,sha,15,2569131
2016-02-17,sha,15,2582561
2016-02-18,sha,15,2605107
2016-02-19,sha,15,2625306
2016-02-20,sha,15,2644368
2016-02-21,sha,15,2660180
2016-02-22,sha,15,2676904
2016-02-23,sha,15,2690554
2016-02-24,sha,15,2705296
2016-02-25,sha,15,2718821
2016-02-26,sha,15,2731133
2016-02-27,sha,15,2744318
2016-02-28,sha,15,2758203
2016-02-29,sha,15,2766120
2016-03-01,sha,15,2774282
2016-03-02,sha,15,2785453
2016-03-03,sha,15,2802729
2016-03-04,sha,15,2820293
2016-03-05,sha,15,2883477
2016-03-06,sha,15,2971399
2016-03-07,sha,15,3040780
2016-03-08,sha,15,3091582
2016-03-09,sha,15,3133398
2016-03-10,sha,15,3208462
2016-03-11,sha,15,3311511
2016-03-12,sha,15,3429911
2016-03-13,sha,15,3582246
2016-03-14,sha,15,3708819
2016-03-15,sha,15,3793119
2016-03-16,sha,15,3850207
2016-03-17,sha,15,3894951
2016-03-18,sha,15,3903296
2016-03-19,sha,15,3905994
2016-03-20,sha,15,3911930
2016-03-21,sha,15,3923534
2016-03-22,sha,15,3931113
2016-03-23,sha,15,3938705
2016-03-24,sha,15,3944941
2016-03-25,sha,15,3953076
2016-03-26,sha,15,3964518
2016-03-27,sha,15,3975962
2016-03-28,sha,15,3990997
2016-03-29,sha,15,4003863
2016-03-30,sha,15,4017320
2016-03-31,sha,15,4026672
2016-04-01,sha,15,4039342
2016-04-02,sha,15,4050949
2016-04-03,sha,15,4058134
2016-04-04,sha,15,4066440
2016-04-05,sha,15,4077546
2016-04-06,sha,15,4083933
2016-04-07,sha,15,4087820
2016-04-08,sha,15,4095338
2016-04-09,sha,15,4107055
2016-04-10,sha,15,4115425
2016-04-11,sha,15,4126901
2016-04-12,sha,15,4134189
2016-04-13,sha,15,4142878
2016-04-14,sha,15,4151026
2016-04-15,sha,15,4159192
2016-04-16,sha,15,4165950
2016-04-17,sha,15,4172990
2016-04-18,sha,15,4175527
2016-04-19,sha,15,4179771
2016-04-20,sha,15,4184298
2016-04-21,sha,15,4189108
2016-04-22,sha,15,4197878
2016-04-23,sha,15,4202688
2016-04-24,sha,15,4206665
2016-04-25,sha,15,4208371
2016-04-26,sha,15,4214057
2016-04-27,sha,15,4220596
2016-04-28,sha,15,4222586
2016-04-29,sha,15,4226566
2016-04-30,sha,15,4233111
2016-05-01,sha,15,4234824
2016-05-02,sha,15,4233396
2016-05-03,sha,15,4231683
2016-05-04,sha,15,4229977
2016-05-05,sha,15,4228272
2016-05-06,sha,15,4227419
2016-05-07,sha,15,4225997
2016-05-08,sha,15,4224860
2016-05-09,sha,15,4223723
2016-05-10,sha,15,4220596
2016-05-11,sha,15,4219459
2016-05-12,sha,15,4215763
2016-05-13,sha,15,4213773
2016-05-14,sha,15,4213204
2016-05-15,sha,15,4213204
2016-05-16,sha,15,4211214
2016-05-17,sha,15,4209793
2016-05-18,sha,15,4203538
2016-05-19,sha,15,4198161
2016-05-20,sha,15,4194200
2016-05-21,sha,15,4194200
2016-05-22,sha,15,4196464
2016-05-23,sha,15,4193917
2016-05-24,sha,15,4189108
2016-05-25,sha,15,4184581
2016-05-26,sha,15,4184581
2016-05-27,sha,15,4181468
2016-05-28,sha,15,4178639
2016-05-29,sha,15,4174398
2016-05-30,sha,15,4172427
2016-05-31,sha,15,4167076
2016-06-01,sha,15,4160600
2016-06-02,sha,15,4153842
2016-06-03,sha,15,4146241
2016-06-04,sha,15,4138954
2016-06-05,sha,15,4128583
2016-06-06,sha,15,4122417
2016-06-07,sha,15,4114309
2016-06-08,sha,15,4106218
2016-06-09,sha,15,4098686
2016-06-10,sha,15,4092269
2016-06-11,sha,15,4080878
2016-06-12,sha,15,4069772
2016-06-13,sha,15,4062832
2016-06-14,sha,15,4053988
2016-06-15,sha,15,4047080
2016-06-16,sha,15,4040447
2016-06-17,sha,15,4034923
2016-06-18,sha,15,4025021
2016-06-19,sha,15,4014020
2016-06-20,sha,15,4006053
2016-06-21,sha,15,3997567
2016-06-22,sha,15,3990997
2016-06-23,sha,15,3983605
2016-06-24,sha,15,3971875
2016-06-25,sha,15,3959614
2016-06-26,sha,15,3949280
2016-06-27,sha,15,3942501
2016-06-28,sha,15,3934909
2016-06-29,sha,15,3928130
2016-06-30,sha,15,3920296
2016-07-01,sha,15,3908423
2016-07-02,sha,15,3895488
2016-07-03,sha,15,3883133
2016-07-04,sha,15,3870519
2016-07-05,sha,15,3859027
2016-07-06,sha,15,3848870
2016-07-07,sha,15,3837948
2016-07-08,sha,15,3827839
2016-07-09,sha,15,3815090
2016-07-10,sha,15,3800531
2016-07-11,sha,15,3785438
2016-07-12,sha,15,3772723
2016-07-13,sha,15,3762147
2016-07-14,sha,15,3752131
2016-07-15,sha,15,3743170
2016-07-16,sha,15,3729253
2016-07-17,sha,15,3715091
2016-07-18,sha,15,3703859
2016-07-19,sha,15,3692896
2016-07-20,sha,15,3682740
2016-07-21,sha,15,3671312
2016-07-22,sha,15,3658599
2016-07-23,sha,15,3644125
2016-07-24,sha,15,3630452
2016-07-25,sha,15,3618877
2016-07-26,sha,15,3606804
2016-07-27,sha,15,3595799
2016-07-28,sha,15,3584283
2016-07-29,sha,15,3572060
2016-07-30,sha,15,3558311
2016-07-31,sha,15,3544374
2016-08-01,sha,15,3529948
2016-08-02,sha,15,3516837
2016-08-03,sha,15,3502493
2016-08-04,sha,15,3490449
2016-08-05,sha,15,3478430
2016-08-06,sha,15,3464950
2016-08-07,sha,15,3452497
2016-08-08,sha,15,3438836
2016-08-09,sha,15,3424720
2016-08-10,sha,15,3410632
2016-08-11,sha,15,3397096
2016-08-12,sha,15,3383083
2016-08-13,sha,15,3367180
2016-08-14,sha,15,3352535
2016-08-15,sha,15,3342311
2016-08-16,sha,15,3329922
2016-08-17,sha,15,3318294
2016-08-18,sha,15,3305484
2016-08-19,sha,15,3292713
2016-08-20,sha,15,3278746
2016-08-21,sha,15,3263584
2016-08-22,sha,15,3250652
2016-08-23,sha,15,3239878
2016-08-24,sha,15,3227485
2016-08-25,sha,15,3214386
2016-08-26,sha,15,3202301
2016-08-27,sha,15,3188100
2016-08-28,sha,15,3173008
2016-08-29,sha,15,3158673
2016-08-30,sha,15,3146711
2016-08-31,sha,15,3132231
2016-09-01,sha,15,3119637
2016-09-02,sha,15,3107102
2016-09-03,sha,15,3094815
2016-09-04,sha,15,3079573
2016-09-05,sha,15,3064615
2016-09-06,sha,15,3052669
2016-09-07,sha,15,3041465
2016-09-08,sha,15,3028895
2016-09-09,sha,15,3018665
2016-09-10,sha,15,3009345
2016-09-11,sha,15,2997569
2016-09-12,sha,15,2986940
2016-09-13,sha,15,2976798
2016-09-14,sha,15,2968699
2016-09-15,sha,15,2958588
2016-09-16,sha,15,2943147
2016-09-17,sha,15,2929322
2016-09-18,sha,15,2917968
2016-09-19,sha,15,2907554
2016-09-20,sha,15,2896484
2016-09-21,sha,15,2884138
2016-09-22,sha,15,2873125
2016-09-23,sha,15,2862604
2016-09-24,sha,15,2852307
2016-09-25,sha,15,2842708
2016-09-26,sha,15,2837478
2016-09-27,sha,15,2832248
2016-09-28,sha,15,2827241
2016-09-29,sha,15,2819425
2016-09-30,sha,15,2811392
2016-10-01,sha,15,2803377
2016-10-02,sha,15,2795819
2016-10-03,sha,15,2787181
2016-10-04,sha,15,2778149
2016-10-05,sha,15,2769771
2016-10-06,sha,15,2760766
2016-10-07,sha,15,2755853
2016-10-08,sha,15,2746881
2016-10-09,sha,15,2738995
2016-10-10,sha,15,2731133
2016-10-11,sha,15,2723696
2016-10-12,sha,15,2716497
2016-10-13,sha,15,2711213
2016-10-14,sha,15,2711847
2016-10-15,sha,15,2712270
2016-10-16,sha,15,2711213
2016-10-17,sha,15,2709100
2016-10-18,sha,15,2704662
2016-10-19,sha,15,2700436
2016-10-20,sha,15,2695599
2016-10-21,sha,15,2689924
2016-10-22,sha,15,2680676
2016-10-23,sha,15,2670841
2016-10-24,sha,15,2665824
2016-10-25,sha,15,2670841
2016-10-26,sha,15,2676694
2016-10-27,sha,15,2688873
2016-10-28,sha,15,2697701
2016-10-29,sha,15,2709946
2016-10-30,sha,15,2738783
2016-10-31,sha,15,2765261
2016-11-01,sha,15,2783948
2016-11-02,sha,15,2800354
2016-11-03,sha,15,2805320
2016-11-04,sha,15,2811174
2016-11-05,sha,15,2812911
2016-11-06,sha,15,2814648
2016-11-07,sha,15,2817254
2016-11-08,sha,15,2820076
2016-11-09,sha,15,2822248
2016-11-10,sha,15,2824202
2016-11-11,sha,15,2824419
2016-11-12,sha,15,2824419
2016-11-13,sha,15,2823550
2016-11-14,sha,15,2821596
2016-11-15,sha,15,2819425
2016-11-16,sha,15,2816385
2016-11-17,sha,15,2813780
2016-11-18,sha,15,2812477
2016-11-19,sha,15,2821379
2016-11-20,sha,15,2835517
2016-11-21,sha,15,2844887
2016-11-22,sha,15,2851430
2016-11-23,sha,15,2858880
2016-11-24,sha,15,2868739
2016-11-25,sha,15,2876869
2016-11-26,sha,15,2887882
2016-11-27,sha,15,2896484
2016-11-28,sha,15,2904012
2016-11-29,sha,15,2906447
2016-11-30,sha,15,2910211
2016-12-01,sha,15,2912868
2016-12-02,sha,15,2917968
2016-12-03,sha,15,2920862
2016-12-04,sha,15,2922643
2016-12-05,sha,15,2923311
2016-12-06,sha,15,2923979
2016-12-07,sha,15,2926651
2016-12-08,sha,15,2929990
2016-12-09,sha,15,2935333
2016-12-10,sha,15,2965099
2016-12-11,sha,15,2986714
2016-12-12,sha,15,2996212
2016-12-13,sha,15,3009117
2016-12-14,sha,15,3036437
2016-12-15,sha,15,3149525
2016-12-16,sha,15,3214623
2016-12-17,sha,15,3257595
2016-12-18,sha,15,3288857
2016-12-19,sha,15,3310786
2016-12-20,sha,15,3327257
2016-12-21,sha,15,3334524
2016-12-22,sha,15,3336712
2016-12-23,sha,15,3348640
2016-12-24,sha,15,3353752
2016-12-25,sha,15,3353509
2016-12-26,sha,15,3352779
2016-12-27,sha,15,3351075
2016-12-28,sha,15,3349857
2016-12-29,sha,15,3345232
2016-12-30,sha,15,3343285
2016-12-31,sha,15,3341580
2017-01-01,sha,15,3340120
2017-01-02,sha,15,3342311
2017-01-03,sha,15,3351561
2017-01-04,sha,15,3364244
2017-01-05,sha,15,3378190
2017-01-06,sha,15,3389964
2017-01-07,sha,15,3396850
2017-01-08,sha,15,3460956
2017-01-09,sha,15,3548935
2017-01-10,sha,15,3665857
2017-01-11,sha,15,3754767
2017-01-12,sha,15,3763992
2017-01-13,sha,15,3753713
2017-01-14,sha,15,3734499
2017-01-15,sha,15,3705947
2017-01-16,sha,15,3677026
2017-01-17,sha,15,3640765
2017-01-18,sha,15,3630709
2017-01-19,sha,15,3631481
2017-01-20,sha,15,3659633
2017-01-21,sha,15,3679104
2017-01-22,sha,15,3711168
2017-01-23,sha,15,3714304
2017-01-24,sha,15,3705686
2017-01-25,sha,15,3685077
2017-01-26,sha,15,3659374
2017-01-27,sha,15,3633796
2017-01-28,sha,15,3610389
2017-01-29,sha,15,3589145
2017-01-30,sha,15,3568495
2017-01-31,sha,15,3546148
2017-02-01,sha,15,3526418
2017-02-02,sha,15,3512550
2017-02-03,sha,15,3544121
2017-02-04,sha,15,3608595
2017-02-05,sha,15,3655497
2017-02-06,sha,15,3742907
2017-02-07,sha,15,3872927
2017-02-08,sha,15,3980049
2017-02-09,sha,15,4205528
2017-02-10,sha,15,4350769
2017-02-11,sha,15,4381763
2017-02-12,sha,15,4369002
2017-02-13,sha,15,4318917
2017-02-14,sha,15,4241106
2017-02-15,sha,15,4170456
2017-02-16,sha,15,4144840
2017-02-17,sha,15,4101197
2017-02-18,sha,15,4075603
2017-02-19,sha,15,4059792
