datetime,dist_meters,location_id,location_name,sim_start_time,scenario_name,model_type,temp_50
2019-02-20,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.22716
2019-02-21,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.20083
2019-02-22,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.870544
2019-02-23,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.00247
2019-02-24,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.447823
2019-02-25,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.223167
2019-02-26,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,47.711143
2019-02-27,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.210003
2019-02-28,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.29018
2019-03-01,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.36557
2019-03-02,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.14049
2019-03-03,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.520863
2019-03-04,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.562344
2019-03-05,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.33006
2019-03-06,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.20993
2019-03-07,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.098755
2019-03-08,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.801895
2019-03-09,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.03414
2019-03-10,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.42731
2019-03-11,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.6622
2019-03-12,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.808334
2019-03-13,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.708687
2019-03-14,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,48.70587
2019-03-15,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.03948
2019-03-16,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.263077
2019-03-17,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.44766
2019-03-18,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.65293
2019-03-19,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.603058
2019-03-20,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.118748
2019-03-21,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.722145
2019-03-22,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.17933
2019-03-23,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.95331
2019-03-24,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.367863
2019-03-25,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.524002
2019-03-26,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.514668
2019-03-27,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.830654
2019-03-28,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.20523
2019-03-29,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.809208
2019-03-30,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.83543
2019-03-31,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.92035
2019-04-01,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.00962
2019-04-02,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.913776
2019-04-03,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.62876
2019-04-04,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.13773
2019-04-05,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.19943
2019-04-06,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.15963
2019-04-07,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.36975
2019-04-08,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.78269
2019-04-09,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.518333
2019-04-10,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.548553
2019-04-11,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.377758
2019-04-12,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.419075
2019-04-13,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.787567
2019-04-14,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.444267
2019-04-15,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,49.902393000000004
2019-04-16,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,50.887413
2019-04-17,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,51.931488
2019-04-18,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.138546
2019-04-19,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.58308
2019-04-20,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.6892
2019-04-21,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.57295
2019-04-22,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.5761
2019-04-23,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.557835
2019-04-24,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.38539
2019-04-25,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.65362
2019-04-26,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.765648
2019-04-27,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.450493
2019-04-28,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.450027
2019-04-29,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.487156
2019-04-30,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.38636
2019-05-01,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.98194
2019-05-02,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.78409
2019-05-03,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,57.36367
2019-05-04,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.633602
2019-05-05,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.298897
2019-05-06,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.19335
2019-05-07,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.298218
2019-05-08,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.44305
2019-05-09,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,56.41357
2019-05-10,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.857796
2019-05-11,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.53941
2019-05-12,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.44787
2019-05-13,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.198494
2019-05-14,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.412502
2019-05-15,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.059628
2019-05-16,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.86226
2019-05-17,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,53.58918
2019-05-18,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,52.965355
2019-05-19,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.857674
2019-05-20,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.747295
2019-05-21,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.495827
2019-05-22,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.66056
2019-05-23,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.840992
2019-05-24,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.955288
2019-05-25,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.841965
2019-05-26,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.678787
2019-05-27,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.977493
2019-05-28,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.191643
2019-05-29,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.23362
2019-05-30,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.28323
2019-05-31,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.32245
2019-06-01,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.816956
2019-06-02,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.710117
2019-06-03,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.319046
2019-06-04,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.018826
2019-06-05,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.062115
2019-06-06,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.305004
2019-06-07,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.294037
2019-06-08,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.898083
2019-06-09,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.45942
2019-06-10,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.013515
2019-06-11,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.0259
2019-06-12,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,54.438953
2019-06-13,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.050533
2019-06-14,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.378384
2019-06-15,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.387863
2019-06-16,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.341557
2019-06-17,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.153275
2019-06-18,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.332855
2019-06-19,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.716743
2019-06-20,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.913486
2019-06-21,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.607895
2019-06-22,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.28067
2019-06-23,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.07353
2019-06-24,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.159977
2019-06-25,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.175144
2019-06-26,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.106453
2019-06-27,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.3268
2019-06-28,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.424686
2019-06-29,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.623375
2019-06-30,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.71853
2019-07-01,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.645596
2019-07-02,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.4614
2019-07-03,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.288593
2019-07-04,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.14282
2019-07-05,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.399635
2019-07-06,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.331993
2019-07-07,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.61176
2019-07-08,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.326572
2019-07-09,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.2629
2019-07-10,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.449368
2019-07-11,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.41839
2019-07-12,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.543365
2019-07-13,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.32305
2019-07-14,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.162495
2019-07-15,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.340748
2019-07-16,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.19651
2019-07-17,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.295364
2019-07-18,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.401524
2019-07-19,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.428226
2019-07-20,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.754288
2019-07-21,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.754417
2019-07-22,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.75882
2019-07-23,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.780144
2019-07-24,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.710884
2019-07-25,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.636932
2019-07-26,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.778835
2019-07-27,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.59206
2019-07-28,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.684784
2019-07-29,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.82265
2019-07-30,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.934982
2019-07-31,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.772774
2019-08-01,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.6014
2019-08-02,57403,bsf,ballsferry,2019-05-24,apr_24_2019_input_90_output_90_50l3mto,usbr_no_w2,55.55557
