location_id,datetime,parameter_id,parameter_value
bnd,2016-11-12,20,6096.7
bnd,2016-11-13,20,6087.5
bnd,2016-11-14,20,6075.8
bnd,2016-11-15,20,6071.7
bnd,2016-11-16,20,6087.5
bnd,2016-11-17,20,6101.7
bnd,2016-11-18,20,6081.7
bnd,2016-11-19,20,6277.5
bnd,2016-11-20,20,12859.2
bnd,2016-11-21,20,14445.8
bnd,2016-11-22,20,8868.8
bnd,2016-11-23,20,8798.3
bnd,2016-11-24,20,8450.8
bnd,2016-11-25,20,7465
bnd,2016-11-26,20,7469.6
bnd,2016-11-27,20,12134.2
bnd,2016-11-28,20,9485
bnd,2016-11-29,20,8758.8
bnd,2016-11-30,20,7827.1
bnd,2016-12-01,20,7396.7
bnd,2016-12-02,20,7080
bnd,2016-12-03,20,7149.6
bnd,2016-12-04,20,7075
bnd,2016-12-05,20,6969.2
bnd,2016-12-06,20,6878.3
bnd,2016-12-07,20,6488.3
bnd,2016-12-08,20,6785.8
bnd,2016-12-09,20,9440
bnd,2016-12-10,20,23233.8
bnd,2016-12-11,20,22766.7
bnd,2016-12-12,20,11858.3
bnd,2016-12-13,20,9755.8
bnd,2016-12-14,20,13187.5
bnd,2016-12-15,20,21754.2
bnd,2016-12-16,20,56987.5
bnd,2016-12-17,20,20066.7
bnd,2016-12-18,20,13462.5
bnd,2016-12-19,20,11237.5
bnd,2016-12-20,20,10279.2
bnd,2016-12-21,20,10722.5
bnd,2016-12-22,20,13575
bnd,2016-12-23,20,13891.7
bnd,2016-12-24,20,21845.8
bnd,2016-12-25,20,15416.7
bnd,2016-12-26,20,14012.5
bnd,2016-12-27,20,13416.7
bnd,2016-12-28,20,13141.7
bnd,2016-12-29,20,12887.5
bnd,2016-12-30,20,12437.5
bnd,2016-12-31,20,11025
bnd,2017-01-01,20,10020.8
bnd,2017-01-02,20,9137.9
bnd,2017-01-03,20,8825.4
bnd,2017-01-04,20,23370
bnd,2017-01-05,20,14287.5
bnd,2017-01-06,20,10580.8
bnd,2017-01-07,20,11779.6
bnd,2017-01-08,20,34508.3
bnd,2017-01-09,20,70091.7
bnd,2017-01-10,20,36745.8
bnd,2017-01-11,20,60625
bnd,2017-01-12,20,48645.8
bnd,2017-01-13,20,52229.2
bnd,2017-01-14,20,47025
bnd,2017-01-15,20,43625
bnd,2017-01-16,20,42216.7
bnd,2017-01-17,20,41295.8
bnd,2017-01-18,20,41166.7
bnd,2017-01-19,20,61625
bnd,2017-01-20,20,53208.3
bnd,2017-01-21,20,66066.7
bnd,2017-01-22,20,60487.5
bnd,2017-01-23,20,56300
bnd,2017-01-24,20,45150
bnd,2017-01-25,20,40604.2
bnd,2017-01-26,20,39641.7
bnd,2017-01-27,20,38508.3
bnd,2017-01-28,20,35841.7
bnd,2017-01-29,20,31495.8
bnd,2017-01-30,20,30804.2
bnd,2017-01-31,20,30320.8
bnd,2017-02-01,20,30020.8
bnd,2017-02-02,20,29895.8
bnd,2017-02-03,20,35141.7
bnd,2017-02-04,20,39137.5
bnd,2017-02-05,20,37233.3
bnd,2017-02-06,20,38375
bnd,2017-02-07,20,74950
bnd,2017-02-08,20,67341.7
bnd,2017-02-09,20,52212.5
bnd,2017-02-10,20,66358.3
bnd,2017-02-11,20,73662.5
bnd,2017-02-12,20,72679.2
bnd,2017-02-13,20,77483.3
bnd,2017-02-14,20,82633.3
bnd,2017-02-15,20,85395.8
bnd,2017-02-16,20,70870.8
bnd,2017-02-17,20,64412.5
bnd,2017-02-18,20,91679.2
bnd,2017-02-19,20,77095.8
bnd,2017-02-20,20,63966.7
bnd,2017-02-21,20,54912.5
bnd,2017-02-22,20,63908.3
bnd,2017-02-23,20,82720.8
bnd,2017-02-24,20,81575
bnd,2017-02-25,20,81525
bnd,2017-02-26,20,80829.2
bnd,2017-02-27,20,80095.8
bnd,2017-02-28,20,78654.2
bnd,2017-03-01,20,78058.3
bnd,2017-03-02,20,73637.5
bnd,2017-03-03,20,64033.3
bnd,2017-03-04,20,55562.5
bnd,2017-03-05,20,51154.2
bnd,2017-03-06,20,41675
bnd,2017-03-07,20,37345.8
bnd,2017-03-08,20,31745.8
bnd,2017-03-09,20,26975
bnd,2017-03-10,20,23566.7
bnd,2017-03-11,20,20570.8
bnd,2017-03-12,20,18116.7
bnd,2017-03-13,20,16120.8
bnd,2017-03-14,20,15054.2
bnd,2017-03-15,20,14179.2
bnd,2017-03-16,20,13320.8
bnd,2017-03-17,20,13220.8
bnd,2017-03-18,20,13008.3
bnd,2017-03-19,20,12958.3
bnd,2017-03-20,20,12812.5
bnd,2017-03-21,20,13512.5
bnd,2017-03-22,20,16220.8
bnd,2017-03-23,20,18308.3
bnd,2017-03-24,20,17908.3
bnd,2017-03-25,20,29875
bnd,2017-03-26,20,20041.7
bnd,2017-03-27,20,20820.8
bnd,2017-03-28,20,18133.3
bnd,2017-03-29,20,16720.8
bnd,2017-03-30,20,16112.5
bnd,2017-03-31,20,16112.5
bnd,2017-04-01,20,15125
bnd,2017-04-02,20,14675
bnd,2017-04-03,20,14320.8
bnd,2017-04-04,20,14233.3
bnd,2017-04-05,20,14075
bnd,2017-04-06,20,14058.3
bnd,2017-04-07,20,24979.2
bnd,2017-04-08,20,23466.7
bnd,2017-04-09,20,17829.2
bnd,2017-04-10,20,16258.3
bnd,2017-04-11,20,15441.7
bnd,2017-04-12,20,15941.7
bnd,2017-04-13,20,23687.5
bnd,2017-04-14,20,29808.3
bnd,2017-04-15,20,31337.5
bnd,2017-04-16,20,30212.5
bnd,2017-04-17,20,30645.8
bnd,2017-04-18,20,31137.5
bnd,2017-04-19,20,35640.9
bnd,2017-04-20,20,37473.5
bnd,2017-04-21,20,38003
bnd,2017-04-22,20,36829
bnd,2017-04-23,20,35748.2
bnd,2017-04-24,20,35507.2
bnd,2017-04-25,20,34480.8
bnd,2017-04-26,20,27144.1
bnd,2017-04-27,20,23931.5
bnd,2017-04-28,20,20467.2
bnd,2017-04-29,20,18002.3
bnd,2017-04-30,20,15895.7
bnd,2017-05-01,20,14017
bnd,2017-05-02,20,12508.6
bnd,2017-05-03,20,11248.7
bnd,2017-05-04,20,10463.1
bnd,2017-05-05,20,9653.6
bnd,2017-05-06,20,8977.6
bnd,2017-05-07,20,10570.2
bnd,2017-05-08,20,15049.5
bnd,2017-05-09,20,15601.1
bnd,2017-05-10,20,15423.9
bnd,2017-05-11,20,15626.4
bnd,2017-05-12,20,15442.9
bnd,2017-05-13,20,15385.7
bnd,2017-05-14,20,15309.3
bnd,2017-05-15,20,15016.7
bnd,2017-05-16,20,14924.2
bnd,2017-05-17,20,14923.2
bnd,2017-05-18,20,14819.6
bnd,2017-05-19,20,14718.8
bnd,2017-05-20,20,14700.4
bnd,2017-05-21,20,14743.5
bnd,2017-05-22,20,14768.2
bnd,2017-05-23,20,14790.2
bnd,2017-05-24,20,14544.8
bnd,2017-05-25,20,13775
bnd,2017-05-26,20,13203.1
bnd,2017-05-27,20,13072.8
bnd,2017-05-28,20,12925.3
bnd,2017-05-29,20,13018.3
bnd,2017-05-30,20,13144.4
bnd,2017-05-31,20,13067.4
bnd,2017-06-01,20,13109.1
bnd,2017-06-02,20,12927.2
bnd,2017-06-03,20,12925.3
bnd,2017-06-04,20,12954.6
bnd,2017-06-05,20,13050.3
bnd,2017-06-06,20,13059
bnd,2017-06-07,20,12913.6
bnd,2017-06-08,20,12770.2
bnd,2017-06-09,20,12095.3
bnd,2017-06-10,20,12047.4
bnd,2017-06-11,20,11957.6
bnd,2017-06-12,20,11838.2
bnd,2017-06-13,20,11870
bnd,2017-06-14,20,11719.5
bnd,2017-06-15,20,11639.2
bnd,2017-06-16,20,11611.3
bnd,2017-06-17,20,11644.7
bnd,2017-06-18,20,11759
bnd,2017-06-19,20,11957.1
bnd,2017-06-20,20,12358.3
bnd,2017-06-21,20,12368.6
bnd,2017-06-22,20,12160.3
bnd,2017-06-23,20,11984.3
bnd,2017-06-24,20,11890.2
bnd,2017-06-25,20,11850.8
bnd,2017-06-26,20,11914.9
bnd,2017-06-27,20,11902
bnd,2017-06-28,20,11745.7
bnd,2017-06-29,20,11722.2
bnd,2017-06-30,20,11668.2
bnd,2017-07-01,20,11629.5
bnd,2017-07-02,20,11642
bnd,2017-07-03,20,11680
bnd,2017-07-04,20,11640.5
bnd,2017-07-05,20,11624.6
bnd,2017-07-06,20,11608.7
bnd,2017-07-07,20,11568.2
bnd,2017-07-08,20,11507.4
bnd,2017-07-09,20,11517.2
bnd,2017-07-10,20,11522.4
bnd,2017-07-11,20,11541.2
bnd,2017-07-12,20,11438.3
bnd,2017-07-13,20,11317.1
bnd,2017-07-14,20,11511.6
bnd,2017-07-15,20,11505.3
bnd,2017-07-16,20,11514.5
bnd,2017-07-17,20,11415.4
bnd,2017-07-18,20,11288.2
bnd,2017-07-19,20,11374.6
bnd,2017-07-20,20,11390
bnd,2017-07-21,20,11364.1
bnd,2017-07-22,20,11313.5
bnd,2017-07-23,20,11298.2
bnd,2017-07-24,20,11300.3
bnd,2017-07-25,20,11259.3
bnd,2017-07-26,20,11480.8
bnd,2017-07-27,20,11359.3
bnd,2017-07-28,20,11437.6
bnd,2017-07-29,20,11323
bnd,2017-07-30,20,11306.5
bnd,2017-07-31,20,11301.2
bnd,2017-08-01,20,11384.5
bnd,2017-08-02,20,11388.5
bnd,2017-08-03,20,11338.1
bnd,2017-08-04,20,11441
bnd,2017-08-05,20,11154.8
bnd,2017-08-06,20,11009.1
bnd,2017-08-07,20,11031.8
bnd,2017-08-08,20,11040.3
bnd,2017-08-09,20,11108.1
bnd,2017-08-10,20,11203.8
bnd,2017-08-11,20,11299.6
bnd,2017-08-12,20,11406.8
bnd,2017-08-13,20,11370.8
bnd,2017-08-14,20,11287.9
bnd,2017-08-15,20,11330.3
bnd,2017-08-16,20,11390.5
bnd,2017-08-17,20,11417
bnd,2017-08-18,20,11413
bnd,2017-08-19,20,11214.5
bnd,2017-08-20,20,11046.4
bnd,2017-08-21,20,11067.3
bnd,2017-08-22,20,11106.8
bnd,2017-08-23,20,11088.4
bnd,2017-08-24,20,11248.2
bnd,2017-08-25,20,11320
bnd,2017-08-26,20,11326.2
bnd,2017-08-27,20,11283.6
bnd,2017-08-28,20,11238.7
bnd,2017-08-29,20,10915
bnd,2017-08-30,20,10025.6
bnd,2017-08-31,20,9985.2
bnd,2017-09-01,20,9986.5
bnd,2017-09-02,20,10014.9
bnd,2017-09-03,20,10052.5
bnd,2017-09-04,20,10057.4
bnd,2017-09-05,20,10059.3
bnd,2017-09-06,20,10091.1
bnd,2017-09-07,20,10236.7
bnd,2017-09-08,20,10254.7
bnd,2017-09-09,20,10220.4
bnd,2017-09-10,20,10125.7
bnd,2017-09-11,20,10138.6
bnd,2017-09-12,20,10104.2
bnd,2017-09-13,20,10099.9
bnd,2017-09-14,20,10096.2
bnd,2017-09-15,20,10082.4
bnd,2017-09-16,20,10089.9
bnd,2017-09-17,20,10086.1
bnd,2017-09-18,20,10063.6
bnd,2017-09-19,20,10101.8
bnd,2017-09-20,20,10116.8
bnd,2017-09-21,20,10138.5
bnd,2017-09-22,20,10024.3
bnd,2017-09-23,20,10017.5
bnd,2017-09-24,20,9985.2
bnd,2017-09-25,20,9969
bnd,2017-09-26,20,9987.1
bnd,2017-09-27,20,9976.5
bnd,2017-09-28,20,10003.9
bnd,2017-09-29,20,9997.7
bnd,2017-09-30,20,10021.7
bnd,2017-10-01,20,9792.4
bnd,2017-10-02,20,9209.7
bnd,2017-10-03,20,9167.7
bnd,2017-10-04,20,9172.2
bnd,2017-10-05,20,9083
bnd,2017-10-06,20,9207.6
bnd,2017-10-07,20,9226.8
bnd,2017-10-08,20,9198.3
bnd,2017-10-09,20,9082.7
bnd,2017-10-10,20,9031.3
bnd,2017-10-11,20,8468.6
bnd,2017-10-12,20,8422.2
bnd,2017-10-13,20,8433.9
bnd,2017-10-14,20,8435.5
bnd,2017-10-15,20,8408.2
bnd,2017-10-16,20,8415.2
bnd,2017-10-17,20,8439.4
bnd,2017-10-18,20,8436.6
bnd,2017-10-19,20,8459.8
bnd,2017-10-20,20,8613.9
bnd,2017-10-21,20,8847
bnd,2017-10-22,20,8797.5
bnd,2017-10-23,20,8775.1
bnd,2017-10-24,20,8737.2
bnd,2017-10-25,20,8726
bnd,2017-10-26,20,8699.2
bnd,2017-10-27,20,8758.7
bnd,2017-10-28,20,8675
bnd,2017-10-29,20,8683.2
bnd,2017-10-30,20,8694.6
bnd,2017-10-31,20,8747
bnd,2017-11-01,20,8747.8
bnd,2017-11-02,20,8676
bnd,2017-11-03,20,8693
bnd,2017-11-04,20,8811.7
bnd,2017-11-05,20,8665.8
bnd,2017-11-06,20,7587
bnd,2017-11-07,20,7039.4
bnd,2017-11-08,20,6582.9
bnd,2017-11-09,20,6581.3
bnd,2017-11-10,20,6939.2
bnd,2017-11-11,20,6645.6
bnd,2017-11-12,20,6453.1
bnd,2017-11-13,20,6257.3
bnd,2017-11-14,20,6152.2
bnd,2017-11-15,20,6084
bnd,2017-11-16,20,9104.4
bnd,2017-11-17,20,10801.4
bnd,2017-11-18,20,7033.8
bnd,2017-11-19,20,6088.5
bnd,2017-11-20,20,5874.8
bnd,2017-11-21,20,8156
bnd,2017-11-22,20,7189.5
bnd,2017-11-23,20,6306.7
bnd,2017-11-24,20,6018
bnd,2017-11-25,20,5863.2
bnd,2017-11-26,20,5777.5
bnd,2017-11-27,20,7093.1
bnd,2017-11-28,20,6612.1
bnd,2017-11-29,20,6027.8
bnd,2017-11-30,20,5819.9
bnd,2017-12-01,20,5719.5
bnd,2017-12-02,20,5657
bnd,2017-12-03,20,5605.8
bnd,2017-12-04,20,5608.6
bnd,2017-12-05,20,5498.7
bnd,2017-12-06,20,5467.4
bnd,2017-12-07,20,5453.8
bnd,2017-12-08,20,5429.7
bnd,2017-12-09,20,5398
bnd,2017-12-10,20,5375.8
bnd,2017-12-11,20,5354.7
bnd,2017-12-12,20,5336.3
bnd,2017-12-13,20,5319.8
bnd,2017-12-14,20,5320.8
bnd,2017-12-15,20,5303.3
bnd,2017-12-16,20,5289.6
bnd,2017-12-17,20,5258.4
bnd,2017-12-18,20,5279.5
bnd,2017-12-19,20,5661.9
bnd,2017-12-20,20,5710.6
bnd,2017-12-21,20,5726.7
bnd,2017-12-22,20,5696.3
bnd,2017-12-23,20,5693.4
bnd,2017-12-24,20,5681.1
bnd,2017-12-25,20,5654.3
bnd,2017-12-26,20,5661.7
bnd,2017-12-27,20,5656.2
bnd,2017-12-28,20,5652.6
bnd,2017-12-29,20,5637.9
bnd,2017-12-30,20,5632.4
bnd,2017-12-31,20,5611.3
bnd,2018-01-01,20,5542.6
bnd,2018-01-02,20,5318.7
bnd,2018-01-03,20,5071.7
bnd,2018-01-04,20,4809.3
bnd,2018-01-05,20,4732
bnd,2018-01-06,20,4610.5
bnd,2018-01-07,20,4561.2
bnd,2018-01-08,20,4526
bnd,2018-01-09,20,6646.5
bnd,2018-01-10,20,6433
bnd,2018-01-11,20,5499.6
bnd,2018-01-12,20,5126.6
bnd,2018-01-13,20,4898.9
bnd,2018-01-14,20,4793.5
bnd,2018-01-15,20,4724.5
bnd,2018-01-16,20,4698.8
bnd,2018-01-17,20,4710.1
bnd,2018-01-18,20,4811.8
bnd,2018-01-19,20,8483.2
bnd,2018-01-20,20,6198.5
bnd,2018-01-21,20,5605.9
bnd,2018-01-22,20,7158.9
bnd,2018-01-23,20,7251.5
bnd,2018-01-24,20,5914.8
bnd,2018-01-25,20,8915.4
bnd,2018-01-26,20,8070.4
bnd,2018-01-27,20,6529
bnd,2018-01-28,20,5887.5
bnd,2018-01-29,20,5654
bnd,2018-01-30,20,5537.4
bnd,2018-01-31,20,5473.9
bnd,2018-02-01,20,5408.3
bnd,2018-02-02,20,5376
bnd,2018-02-03,20,5303.6
bnd,2018-02-04,20,5259.8
bnd,2018-02-05,20,5239.8
bnd,2018-02-06,20,5215.7
bnd,2018-02-07,20,5171.3
bnd,2018-02-08,20,5150.4
bnd,2018-02-09,20,5127
bnd,2018-02-10,20,5102.6
bnd,2018-02-11,20,5079.3
bnd,2018-02-12,20,5043.1
bnd,2018-02-13,20,4918.5
bnd,2018-02-14,20,4795.3
bnd,2018-02-15,20,4715
bnd,2018-02-16,20,4590.5
bnd,2018-02-17,20,4528.1
bnd,2018-02-18,20,4441.9
bnd,2018-02-19,20,4331.1
bnd,2018-02-20,20,4271.2
bnd,2018-02-21,20,4237.7
bnd,2018-02-22,20,4222
bnd,2018-02-23,20,4230.9
bnd,2018-02-24,20,4209
bnd,2018-02-25,20,4229.9
bnd,2018-02-26,20,4234.6
bnd,2018-02-27,20,4233.7
bnd,2018-02-28,20,4187.8
bnd,2018-03-01,20,4221.3
bnd,2018-03-02,20,4643.8
bnd,2018-03-03,20,4602
bnd,2018-03-04,20,4616.4
bnd,2018-03-05,20,4515.5
bnd,2018-03-06,20,4402.6
bnd,2018-03-07,20,4337.8
bnd,2018-03-08,20,4326
bnd,2018-03-09,20,4425.6
bnd,2018-03-10,20,4432.3
bnd,2018-03-11,20,4413.1
bnd,2018-03-12,20,4401.6
bnd,2018-03-13,20,4445.7
bnd,2018-03-14,20,7156.1
bnd,2018-03-15,20,8898.4
bnd,2018-03-16,20,10678
bnd,2018-03-17,20,7711.8
bnd,2018-03-18,20,5982.3
bnd,2018-03-19,20,5421
bnd,2018-03-20,20,5102.1
bnd,2018-03-21,20,5487.9
bnd,2018-03-22,20,11606.3
bnd,2018-03-23,20,14044.5
bnd,2018-03-24,20,8575.8
bnd,2018-03-25,20,7153.5
bnd,2018-03-26,20,6199.3
bnd,2018-03-27,20,5842.7
bnd,2018-03-28,20,5598.9
bnd,2018-03-29,20,5497.8
bnd,2018-03-30,20,5437
bnd,2018-03-31,20,5383.3
bnd,2018-04-01,20,5329.9
bnd,2018-04-02,20,5274
bnd,2018-04-03,20,5189
bnd,2018-04-04,20,5111.9
bnd,2018-04-05,20,5051.2
bnd,2018-04-06,20,5354.5
bnd,2018-04-07,20,31725.6
bnd,2018-04-08,20,20148.1
bnd,2018-04-09,20,10286.4
bnd,2018-04-10,20,7881.9
bnd,2018-04-11,20,6855.5
bnd,2018-04-12,20,6603
bnd,2018-04-13,20,6223.8
bnd,2018-04-14,20,5880.7
bnd,2018-04-15,20,5726.6
bnd,2018-04-16,20,5952.1
bnd,2018-04-17,20,5878
bnd,2018-04-18,20,5685.5
bnd,2018-04-19,20,5539.3
bnd,2018-04-20,20,5462
bnd,2018-04-21,20,5578.8
bnd,2018-04-22,20,5605.3
bnd,2018-04-23,20,5621.1
bnd,2018-04-24,20,5977.1
bnd,2018-04-25,20,6255.5
bnd,2018-04-26,20,6493.2
bnd,2018-04-27,20,6725.9
bnd,2018-04-28,20,7123.8
bnd,2018-04-29,20,7668.9
bnd,2018-04-30,20,8049.9
bnd,2018-05-01,20,8073.2
bnd,2018-05-02,20,8214.6
bnd,2018-05-03,20,8249.5
bnd,2018-05-04,20,8175.2
bnd,2018-05-05,20,8461.4
bnd,2018-05-06,20,9060
bnd,2018-05-07,20,9055.9
bnd,2018-05-08,20,9303.4
bnd,2018-05-09,20,9398
bnd,2018-05-10,20,9347.6
bnd,2018-05-11,20,9249.7
bnd,2018-05-12,20,9356.3
bnd,2018-05-13,20,9498.8
bnd,2018-05-14,20,9439.5
bnd,2018-05-15,20,9454.1
bnd,2018-05-16,20,9738
bnd,2018-05-17,20,10183.1
bnd,2018-05-18,20,10328.4
bnd,2018-05-19,20,10237.6
bnd,2018-05-20,20,10240.8
bnd,2018-05-21,20,10309.4
bnd,2018-05-22,20,10330.8
bnd,2018-05-23,20,10279.3
bnd,2018-05-24,20,10227.1
bnd,2018-05-25,20,10218.5
bnd,2018-05-26,20,10563.6
bnd,2018-05-27,20,10554.9
bnd,2018-05-28,20,10267.9
bnd,2018-05-29,20,10160.4
bnd,2018-05-30,20,10141.8
bnd,2018-05-31,20,9897.4
bnd,2018-06-01,20,9514.1
bnd,2018-06-02,20,9547.3
bnd,2018-06-03,20,9610.3
bnd,2018-06-04,20,9877.1
bnd,2018-06-05,20,10506.9
bnd,2018-06-06,20,10507.1
bnd,2018-06-07,20,10596.2
bnd,2018-06-08,20,10501.2
bnd,2018-06-09,20,10436.7
bnd,2018-06-10,20,10295.1
bnd,2018-06-11,20,10407.8
bnd,2018-06-12,20,10612.2
bnd,2018-06-13,20,10722.5
bnd,2018-06-14,20,11066.6
bnd,2018-06-15,20,11132.8
bnd,2018-06-16,20,11226.5
bnd,2018-06-17,20,11308.3
bnd,2018-06-18,20,11921.9
bnd,2018-06-19,20,12463
bnd,2018-06-20,20,12209.1
bnd,2018-06-21,20,12078
bnd,2018-06-22,20,11735.5
bnd,2018-06-23,20,11629.2
bnd,2018-06-24,20,11674.8
bnd,2018-06-25,20,11948.6
bnd,2018-06-26,20,12396.2
bnd,2018-06-27,20,12373.2
bnd,2018-06-28,20,12411
bnd,2018-06-29,20,12517.1
bnd,2018-06-30,20,12762
bnd,2018-07-01,20,12760.7
bnd,2018-07-02,20,12793.3
bnd,2018-07-03,20,12771.4
bnd,2018-07-04,20,12910.1
bnd,2018-07-05,20,13052.2
bnd,2018-07-06,20,13007.7
bnd,2018-07-07,20,13075.7
bnd,2018-07-08,20,13068
bnd,2018-07-09,20,13079.8
bnd,2018-07-10,20,13098.8
bnd,2018-07-11,20,13106.1
bnd,2018-07-12,20,13069.8
bnd,2018-07-13,20,13006.3
bnd,2018-07-14,20,12995
bnd,2018-07-15,20,13077.8
bnd,2018-07-16,20,13128.7
bnd,2018-07-17,20,13112.2
bnd,2018-07-18,20,13052.2
bnd,2018-07-19,20,13052.2
bnd,2018-07-20,20,13041
bnd,2018-07-21,20,13037
bnd,2018-07-22,20,13035.6
bnd,2018-07-23,20,13053.6
bnd,2018-07-24,20,13057.4
bnd,2018-07-25,20,13036.2
bnd,2018-07-26,20,12979.5
bnd,2018-07-27,20,12505.7
bnd,2018-07-28,20,13096.9
bnd,2018-07-29,20,12992.5
bnd,2018-07-30,20,13127.7
bnd,2018-07-31,20,13106.2
bnd,2018-08-01,20,13109.8
bnd,2018-08-02,20,12874.7
bnd,2018-08-03,20,12626.8
bnd,2018-08-04,20,12624.2
bnd,2018-08-05,20,12518
bnd,2018-08-06,20,12137.2
bnd,2018-08-07,20,12079.2
bnd,2018-08-08,20,11872.5
bnd,2018-08-09,20,11805
bnd,2018-08-10,20,11565
bnd,2018-08-11,20,11413.3
bnd,2018-08-12,20,11190.8
bnd,2018-08-13,20,11112.3
bnd,2018-08-14,20,11096.4
bnd,2018-08-15,20,10948.3
bnd,2018-08-16,20,10851.3
bnd,2018-08-17,20,10799.4
bnd,2018-08-18,20,10700.2
bnd,2018-08-19,20,10824.5
bnd,2018-08-20,20,10812.1
bnd,2018-08-21,20,10868.3
bnd,2018-08-22,20,10716.5
bnd,2018-08-23,20,10381.8
bnd,2018-08-24,20,10323.5
bnd,2018-08-25,20,10269.6
bnd,2018-08-26,20,10273.2
bnd,2018-08-27,20,10294.7
bnd,2018-08-28,20,10329.9
bnd,2018-08-29,20,10302.5
bnd,2018-08-30,20,9882.2
bnd,2018-08-31,20,9705.2
bnd,2018-09-01,20,9763.4
bnd,2018-09-02,20,9815.7
bnd,2018-09-03,20,9802.2
bnd,2018-09-04,20,9747.4
bnd,2018-09-05,20,9649.9
bnd,2018-09-06,20,9315
bnd,2018-09-07,20,9144.2
bnd,2018-09-08,20,9175.8
bnd,2018-09-09,20,9222
bnd,2018-09-10,20,9248.3
bnd,2018-09-11,20,9201.4
bnd,2018-09-12,20,9064.4
bnd,2018-09-13,20,8807.8
bnd,2018-09-14,20,8607.1
bnd,2018-09-15,20,8648.5
bnd,2018-09-16,20,8639.1
bnd,2018-09-17,20,8643.4
bnd,2018-09-18,20,8651.2
bnd,2018-09-19,20,8509.8
bnd,2018-09-20,20,7998.8
bnd,2018-09-21,20,7761.2
bnd,2018-09-22,20,7702.5
bnd,2018-09-23,20,7682.2
bnd,2018-09-24,20,7740.1
bnd,2018-09-25,20,7720.3
bnd,2018-09-26,20,7703.6
bnd,2018-09-27,20,7687.5
bnd,2018-09-28,20,7720.4
bnd,2018-09-29,20,7714.2
bnd,2018-09-30,20,7731.1
bnd,2018-10-01,20,7643
bnd,2018-10-02,20,7775.5
bnd,2018-10-03,20,7823.2
bnd,2018-10-04,20,7890.5
bnd,2018-10-05,20,8037.3
bnd,2018-10-06,20,7999.4
bnd,2018-10-07,20,7946.5
bnd,2018-10-08,20,7902.5
bnd,2018-10-09,20,7858
bnd,2018-10-10,20,7785.1
bnd,2018-10-11,20,7781.6
bnd,2018-10-12,20,7750.8
bnd,2018-10-13,20,8044.1
bnd,2018-10-14,20,8033
bnd,2018-10-15,20,7957
bnd,2018-10-16,20,7900.4
bnd,2018-10-17,20,7923.6
bnd,2018-10-18,20,7972
bnd,2018-10-19,20,8032.8
bnd,2018-10-20,20,7994.1
bnd,2018-10-21,20,7992.3
bnd,2018-10-22,20,8024.2
bnd,2018-10-23,20,7766.1
bnd,2018-10-24,20,6325.6
bnd,2018-10-25,20,6639
bnd,2018-10-26,20,6990.2
bnd,2018-10-27,20,7101.5
bnd,2018-10-28,20,7084.2
bnd,2018-10-29,20,7086.8
bnd,2018-10-30,20,7070.2
bnd,2018-10-31,20,7061.6
bnd,2018-11-01,20,7014.6
bnd,2018-11-02,20,6562.7
bnd,2018-11-03,20,6293.5
bnd,2018-11-04,20,6062.9
bnd,2018-11-05,20,5864.9
bnd,2018-11-06,20,5658.5
bnd,2018-11-07,20,5448.5
bnd,2018-11-08,20,5269.2
bnd,2018-11-09,20,5196.2
bnd,2018-11-10,20,5190.5
bnd,2018-11-11,20,5199.8
bnd,2018-11-12,20,5193.2
bnd,2018-11-13,20,5188.7
bnd,2018-11-14,20,5239.7
bnd,2018-11-15,20,5221.2
bnd,2018-11-16,20,5226.8
bnd,2018-11-17,20,5224.2
bnd,2018-11-18,20,5209.1
bnd,2018-11-19,20,5214.9
bnd,2018-11-20,20,5220.4
bnd,2018-11-21,20,5243.7
bnd,2018-11-22,20,5385
bnd,2018-11-23,20,5555.3
bnd,2018-11-24,20,6057.4
bnd,2018-11-25,20,5695.6
bnd,2018-11-26,20,5401.6
bnd,2018-11-27,20,5144.3
bnd,2018-11-28,20,5919
bnd,2018-11-29,20,7104.3
bnd,2018-11-30,20,11139.1
bnd,2018-12-01,20,6064.8
bnd,2018-12-02,20,5491.5
bnd,2018-12-03,20,5236.9
bnd,2018-12-04,20,5102.5
bnd,2018-12-05,20,5071
bnd,2018-12-06,20,5032.5
bnd,2018-12-07,20,4983.1
bnd,2018-12-08,20,4941
bnd,2018-12-09,20,4908.3
bnd,2018-12-10,20,4917.8
bnd,2018-12-11,20,4900.7
bnd,2018-12-12,20,4890.4
bnd,2018-12-13,20,4913
bnd,2018-12-14,20,4911.1
bnd,2018-12-15,20,5224.9
bnd,2018-12-16,20,5300.5
bnd,2018-12-17,20,19564.8
bnd,2018-12-18,20,9021.6
bnd,2018-12-19,20,6661.2
bnd,2018-12-20,20,6134.7
bnd,2018-12-21,20,6634.4
bnd,2018-12-22,20,6684.2
bnd,2018-12-23,20,5916.2
bnd,2018-12-24,20,5984.4
bnd,2018-12-25,20,15181
bnd,2018-12-26,20,8590.5
bnd,2018-12-27,20,6749.9
bnd,2018-12-28,20,6090.2
bnd,2018-12-29,20,5736.7
bnd,2018-12-30,20,5579.2
bnd,2018-12-31,20,5463.5
bnd,2019-01-01,20,5367.5
bnd,2019-01-02,20,5318.9
bnd,2019-01-03,20,5314.3
bnd,2019-01-04,20,5288.7
bnd,2019-01-05,20,5247.2
bnd,2019-01-06,20,6777.2
bnd,2019-01-07,20,14821
bnd,2019-01-08,20,8838.1
